student_id,week_of,sessions_attended,sessions_scheduled,attendance_rate,note
STU0246,11-07-2023,1.0,2.0,45%,
STU0246,2023-11-14,1.0,2.0,,
STU0246,"November 21, 2023",0.0,,,family emergency
STU0246,2023-11-28,1.0,3.0,94%,family emergency
STU0246,12/05/2023,2.0,2.0,0.76,
STU0246,12/12/2023,3.0,3.0,,
STU0246,12/19/2023,3.0,3.0,77%,
STU0246,"December 26, 2023",0.0,2.0,0.78,
STU0246,"January 02, 2024",0.0,2.0,93%,
STU0246,01-09-2024,0.0,2.0,69%,
STU0246,01-16-2024,2.0,2.0,0.82,sick
STU0016,09-12-2023,2.0,3.0,,
STU0016,"September 19, 2023",3.0,2.0,,sick
STU0016,09-26-2023,0.0,2.0,,
STU0016,10/03/2023,,2.0,,
STU0016,10 Oct 2023,3.0,3.0,0.57,
STU0016,17 Oct 2023,0.0,2.0,0.79,
STU0016,"October 24, 2023",1.0,,88%,
STU0016,31 Oct 2023,0.0,3.0,75%,sick
STU0016,"November 14, 2023",3.0,3.0,86%,
STU0016,11-21-2023,0.0,3.0,59%,family emergency
STU0016,28 Nov 2023,3.0,,0.96,
STU0016,05 Dec 2023,0.0,2.0,83%,
STU0016,12/12/2023,0.0,2.0,,
STU0016,19 Dec 2023,0.0,3.0,,
STU0016,"December 26, 2023",3.0,2.0,91%,
STU0016,01/02/2024,0.0,3.0,,
STU0016,"January 09, 2024",0.0,,,
STU0016,01-16-2024,1.0,,53%,
STU0272,"September 05, 2023",3.0,2.0,,
STU0272,2023-09-12,2.0,,0.85,
STU0272,2023-09-19,0.0,3.0,,
STU0272,09/26/2023,2.0,3.0,87%,
STU0272,"October 03, 2023",1.0,,,unexcused
STU0272,10-10-2023,2.0,3.0,,
STU0272,17 Oct 2023,0.0,3.0,0.75,
STU0272,24 Oct 2023,3.0,3.0,,sick
STU0272,10-31-2023,0.0,2.0,0.97,unexcused
STU0272,07 Nov 2023,3.0,2.0,1.0,
STU0272,14 Nov 2023,0.0,2.0,66%,
STU0272,"November 21, 2023",0.0,2.0,,
STU0272,28 Nov 2023,0.0,3.0,,
STU0272,12-05-2023,3.0,3.0,92%,family emergency
STU0272,2023-12-12,1.0,2.0,,
STU0272,19 Dec 2023,0.0,2.0,,
STU0272,2023-12-26,3.0,3.0,0.59,
STU0272,2024-01-02,3.0,3.0,,
STU0272,01-09-2024,0.0,2.0,0.67,family emergency
STU0272,"January 16, 2024",3.0,3.0,,
STU0065,09-05-2023,,2.0,75%,
STU0065,09/12/2023,2.0,3.0,,unexcused
STU0065,19 Sep 2023,,2.0,0.61,
STU0065,09-26-2023,0.0,2.0,77%,
STU0065,10-03-2023,2.0,2.0,71%,
STU0065,2023-10-10,3.0,,84%,
STU0065,10-17-2023,,2.0,,
STU0065,"October 24, 2023",,3.0,100%,
STU0065,2023-10-31,1.0,2.0,0.96,
STU0065,"November 07, 2023",0.0,2.0,0.56,
STU0065,2023-11-21,0.0,2.0,,
STU0065,2023-11-28,1.0,2.0,,unexcused
STU0065,12-12-2023,3.0,3.0,0.49,
STU0065,12/19/2023,3.0,2.0,,
STU0065,12-26-2023,0.0,,0.75,
STU0065,01-02-2024,3.0,3.0,47%,family emergency
STU0065,2024-01-09,,3.0,,
STU0065,01-16-2024,,3.0,,unexcused
STU0106,09/05/2023,,2.0,75%,excused
STU0106,09/12/2023,2.0,3.0,0.59,
STU0106,09/19/2023,1.0,2.0,80%,
STU0106,09-26-2023,0.0,2.0,,
STU0106,10/03/2023,3.0,2.0,0.65,
STU0106,2023-10-10,1.0,3.0,,
STU0106,10/17/2023,,3.0,,
STU0106,10/24/2023,3.0,3.0,,excused
STU0106,10-31-2023,1.0,2.0,,
STU0106,07 Nov 2023,3.0,2.0,,
STU0106,2023-11-14,,2.0,72%,family emergency
STU0106,2023-11-21,0.0,3.0,79%,unexcused
STU0106,11-28-2023,1.0,2.0,0.96,sick
STU0106,05 Dec 2023,1.0,3.0,0.8,
STU0106,12-12-2023,,3.0,0.66,
STU0106,19 Dec 2023,3.0,3.0,,
STU0106,"December 26, 2023",1.0,3.0,96%,
STU0106,01/02/2024,2.0,2.0,60%,family emergency
STU0106,09 Jan 2024,2.0,3.0,0.72,
STU0106,16 Jan 2024,0.0,3.0,80%,
STU0268,2023-09-05,2.0,2.0,,
STU0268,"September 12, 2023",3.0,2.0,64%,
STU0268,19 Sep 2023,0.0,2.0,0.88,
STU0268,2023-09-26,2.0,3.0,0.76,
STU0268,2023-10-03,2.0,2.0,,
STU0268,2023-10-17,2.0,3.0,51%,
STU0268,10-24-2023,3.0,2.0,0.89,
STU0268,31 Oct 2023,1.0,2.0,98%,
STU0268,07 Nov 2023,2.0,3.0,,
STU0268,11-14-2023,3.0,2.0,,
STU0268,2023-11-28,1.0,2.0,,
STU0268,05 Dec 2023,3.0,3.0,82%,
STU0268,12/12/2023,2.0,3.0,0.7,
STU0268,12/19/2023,3.0,3.0,,
STU0268,12-26-2023,0.0,2.0,,
STU0268,02 Jan 2024,2.0,3.0,0.98,
STU0268,"January 09, 2024",1.0,,51%,
STU0268,2024-01-16,,3.0,,
STU0087,2023-09-05,0.0,2.0,72%,
STU0087,"September 19, 2023",,3.0,,
STU0087,09/26/2023,3.0,2.0,,
STU0087,03 Oct 2023,0.0,3.0,0.75,
STU0087,10 Oct 2023,0.0,2.0,0.96,
STU0087,2023-10-17,1.0,3.0,92%,
STU0087,"October 24, 2023",,3.0,,
STU0087,10-31-2023,0.0,3.0,70%,
STU0087,11/07/2023,1.0,3.0,,excused
STU0087,11/14/2023,0.0,2.0,,unexcused
STU0087,11/21/2023,3.0,,52%,
STU0087,11/28/2023,3.0,3.0,66%,
STU0087,"December 05, 2023",,2.0,75%,
STU0087,12-19-2023,3.0,3.0,,
STU0087,"January 09, 2024",3.0,3.0,,
STU0087,"January 16, 2024",3.0,3.0,88%,
STU0039,05 Sep 2023,2.0,3.0,,
STU0039,12 Sep 2023,1.0,2.0,71%,
STU0039,09-19-2023,0.0,,,
STU0039,"September 26, 2023",3.0,3.0,,unexcused
STU0039,2023-10-03,2.0,2.0,0.58,
STU0039,"October 10, 2023",2.0,3.0,83%,
STU0039,"October 17, 2023",2.0,3.0,,
STU0039,10/24/2023,2.0,3.0,,
STU0039,31 Oct 2023,3.0,2.0,,
STU0039,"November 07, 2023",1.0,2.0,0.42,
STU0039,11-14-2023,0.0,3.0,42%,
STU0039,11/21/2023,2.0,,0.48,excused
STU0039,11-28-2023,1.0,2.0,100%,
STU0039,12/12/2023,1.0,2.0,73%,
STU0039,"December 19, 2023",1.0,3.0,100%,
STU0039,"December 26, 2023",1.0,3.0,,
STU0039,2024-01-02,0.0,3.0,42%,
STU0039,2024-01-09,,3.0,0.83,
STU0039,01-16-2024,3.0,3.0,87%,
STU0010,09/05/2023,3.0,3.0,,excused
STU0010,09-12-2023,0.0,3.0,0.81,
STU0010,19 Sep 2023,1.0,2.0,42%,
STU0010,2023-09-26,3.0,3.0,0.87,
STU0010,2023-10-03,1.0,3.0,,
STU0010,"October 10, 2023",1.0,2.0,40%,
STU0010,10-17-2023,,3.0,95%,
STU0010,10/24/2023,1.0,3.0,99%,sick
STU0010,10-31-2023,3.0,3.0,,
STU0010,11/07/2023,2.0,,,
STU0010,2023-11-14,2.0,3.0,72%,
STU0010,2023-12-05,0.0,2.0,87%,
STU0010,19 Dec 2023,,3.0,0.98,excused
STU0010,12-26-2023,,3.0,,
STU0010,02 Jan 2024,0.0,3.0,0.87,
STU0010,"January 09, 2024",0.0,2.0,0.64,
STU0010,01-16-2024,2.0,2.0,0.71,sick
STU0245,09-05-2023,2.0,3.0,0.55,
STU0245,"September 12, 2023",0.0,3.0,0.5,
STU0245,19 Sep 2023,0.0,3.0,,excused
STU0245,"September 26, 2023",0.0,2.0,58%,
STU0245,2023-10-03,0.0,3.0,49%,
STU0245,10 Oct 2023,0.0,3.0,0.67,
STU0245,"October 17, 2023",2.0,,,
STU0245,10/24/2023,0.0,,97%,
STU0245,10-31-2023,,3.0,0.91,
STU0245,"November 07, 2023",1.0,3.0,,
STU0245,2023-11-14,1.0,3.0,72%,
STU0245,"November 21, 2023",1.0,3.0,0.84,
STU0245,28 Nov 2023,2.0,2.0,,
STU0245,12-05-2023,1.0,3.0,,family emergency
STU0245,12/12/2023,2.0,3.0,,unexcused
STU0245,12/19/2023,3.0,3.0,0.72,
STU0245,12/26/2023,0.0,,,
STU0245,02 Jan 2024,0.0,2.0,0.68,
STU0245,09 Jan 2024,3.0,3.0,0.88,sick
STU0245,16 Jan 2024,3.0,2.0,,
STU0197,05 Sep 2023,1.0,3.0,,excused
STU0197,12 Sep 2023,3.0,2.0,,
STU0197,2023-09-19,3.0,2.0,0.58,
STU0197,09-26-2023,0.0,2.0,0.57,
STU0197,"October 10, 2023",1.0,3.0,62%,
STU0197,"October 17, 2023",0.0,2.0,,
STU0197,2023-10-24,3.0,2.0,,
STU0197,10/31/2023,1.0,3.0,,
STU0197,07 Nov 2023,0.0,2.0,,
STU0197,14 Nov 2023,3.0,2.0,,
STU0197,11-21-2023,1.0,3.0,0.65,
STU0197,28 Nov 2023,,2.0,0.54,
STU0197,12/05/2023,0.0,2.0,0.97,
STU0197,2023-12-12,,2.0,71%,sick
STU0197,"December 19, 2023",,2.0,96%,
STU0197,12/26/2023,1.0,2.0,0.6,
STU0197,01-02-2024,3.0,3.0,,
STU0197,"January 09, 2024",,2.0,0.56,
STU0197,01-16-2024,2.0,3.0,98%,
STU0154,12 Sep 2023,3.0,2.0,,excused
STU0154,"September 19, 2023",0.0,2.0,,
STU0154,2023-09-26,2.0,2.0,0.81,excused
STU0154,10/03/2023,,,0.63,family emergency
STU0154,2023-10-10,,2.0,,
STU0154,"October 17, 2023",2.0,,,
STU0154,2023-10-31,0.0,3.0,0.66,unexcused
STU0154,11-07-2023,,3.0,0.51,
STU0154,"November 14, 2023",3.0,,,
STU0154,11-21-2023,3.0,,42%,
STU0154,28 Nov 2023,3.0,3.0,,
STU0154,"December 05, 2023",0.0,,,
STU0154,12/12/2023,2.0,3.0,66%,
STU0154,19 Dec 2023,,2.0,60%,
STU0154,26 Dec 2023,0.0,2.0,0.79,family emergency
STU0154,2024-01-02,,,0.8,
STU0154,2024-01-09,3.0,2.0,64%,
STU0226,09-05-2023,2.0,3.0,95%,unexcused
STU0226,09-19-2023,1.0,2.0,0.8,sick
STU0226,09-26-2023,3.0,2.0,0.85,
STU0226,10-03-2023,1.0,2.0,0.71,
STU0226,10-10-2023,1.0,3.0,94%,
STU0226,10/17/2023,0.0,3.0,0.59,
STU0226,10/24/2023,3.0,2.0,,
STU0226,2023-10-31,3.0,2.0,,family emergency
STU0226,"November 14, 2023",1.0,,80%,
STU0226,11/21/2023,2.0,3.0,,family emergency
STU0226,2023-11-28,3.0,3.0,,
STU0226,2023-12-05,2.0,2.0,0.45,
STU0226,12 Dec 2023,2.0,3.0,,
STU0226,"December 19, 2023",1.0,3.0,,unexcused
STU0226,12/26/2023,,,0.61,
STU0226,02 Jan 2024,1.0,2.0,,
STU0226,2024-01-09,1.0,2.0,0.75,unexcused
STU0226,01/16/2024,1.0,2.0,,
STU0002,09-05-2023,3.0,2.0,0.82,
STU0002,09/12/2023,1.0,3.0,0.69,
STU0002,09/19/2023,0.0,,97%,
STU0002,"September 26, 2023",2.0,2.0,0.8,
STU0002,2023-10-03,2.0,3.0,,
STU0002,10/10/2023,3.0,3.0,0.71,
STU0002,2023-10-24,1.0,2.0,,
STU0002,10-31-2023,0.0,3.0,73%,
STU0002,11/07/2023,1.0,2.0,0.73,sick
STU0002,14 Nov 2023,0.0,3.0,0.9,
STU0002,21 Nov 2023,1.0,2.0,47%,
STU0002,2023-11-28,0.0,2.0,,family emergency
STU0002,"December 05, 2023",1.0,2.0,81%,
STU0002,12/12/2023,,3.0,59%,
STU0002,2023-12-19,0.0,2.0,,unexcused
STU0002,2023-12-26,0.0,2.0,,
STU0002,"January 09, 2024",2.0,2.0,87%,excused
STU0002,01-16-2024,0.0,2.0,0.42,
STU0069,05 Sep 2023,1.0,,,excused
STU0069,"September 12, 2023",2.0,,,
STU0069,"September 26, 2023",0.0,2.0,,
STU0069,"October 03, 2023",1.0,2.0,,unexcused
STU0069,10-10-2023,3.0,3.0,57%,sick
STU0069,2023-10-17,3.0,2.0,,family emergency
STU0069,"October 24, 2023",0.0,3.0,,
STU0069,"October 31, 2023",0.0,3.0,,
STU0069,07 Nov 2023,2.0,3.0,,excused
STU0069,11-14-2023,,3.0,80%,sick
STU0069,21 Nov 2023,3.0,,0.87,
STU0069,"November 28, 2023",,,,
STU0069,2023-12-05,3.0,2.0,90%,
STU0069,2023-12-12,,,66%,
STU0069,12/19/2023,2.0,3.0,41%,
STU0069,12-26-2023,3.0,3.0,,
STU0069,2024-01-02,0.0,2.0,,
STU0069,"January 09, 2024",2.0,3.0,41%,excused
STU0069,16 Jan 2024,2.0,3.0,82%,
STU0186,09/05/2023,1.0,2.0,0.64,
STU0186,09-12-2023,2.0,3.0,,
STU0186,"September 19, 2023",1.0,2.0,0.91,
STU0186,09-26-2023,3.0,2.0,85%,excused
STU0186,10-03-2023,,2.0,,
STU0186,"October 10, 2023",1.0,3.0,72%,
STU0186,17 Oct 2023,3.0,3.0,76%,
STU0186,10-24-2023,1.0,2.0,0.67,
STU0186,31 Oct 2023,3.0,3.0,,unexcused
STU0186,11-07-2023,1.0,,77%,
STU0186,14 Nov 2023,2.0,2.0,,
STU0186,21 Nov 2023,,3.0,70%,
STU0186,28 Nov 2023,3.0,2.0,,
STU0186,12-05-2023,,3.0,63%,
STU0186,12-12-2023,2.0,3.0,,unexcused
STU0186,12/19/2023,0.0,,0.74,
STU0186,26 Dec 2023,1.0,2.0,,
STU0186,"January 02, 2024",2.0,2.0,,family emergency
STU0186,"January 09, 2024",0.0,2.0,96%,
STU0186,01-16-2024,1.0,,93%,
STU0188,05 Sep 2023,2.0,,1.0,
STU0188,"September 12, 2023",,3.0,,
STU0188,"September 19, 2023",3.0,3.0,43%,
STU0188,09-26-2023,0.0,3.0,,unexcused
STU0188,10-03-2023,0.0,2.0,80%,
STU0188,10/10/2023,2.0,,,family emergency
STU0188,10-17-2023,3.0,,0.45,
STU0188,2023-10-24,2.0,3.0,,
STU0188,10/31/2023,1.0,3.0,96%,
STU0188,07 Nov 2023,3.0,,,
STU0188,2023-11-14,3.0,2.0,100%,
STU0188,11/21/2023,2.0,3.0,,family emergency
STU0188,28 Nov 2023,1.0,3.0,,
STU0188,12-05-2023,3.0,3.0,0.45,
STU0188,"December 12, 2023",3.0,3.0,0.9,
STU0188,2023-12-19,,2.0,40%,
STU0188,12-26-2023,1.0,2.0,51%,
STU0188,02 Jan 2024,1.0,,0.75,
STU0188,01-09-2024,2.0,3.0,0.97,
STU0188,2024-01-16,3.0,,63%,family emergency
STU0185,12 Sep 2023,1.0,2.0,,
STU0185,09-19-2023,1.0,2.0,0.99,unexcused
STU0185,09-26-2023,0.0,,61%,
STU0185,10/03/2023,2.0,3.0,42%,
STU0185,2023-10-10,0.0,,0.94,
STU0185,"October 17, 2023",,2.0,,family emergency
STU0185,24 Oct 2023,0.0,3.0,,
STU0185,10/31/2023,1.0,3.0,96%,
STU0185,07 Nov 2023,2.0,2.0,,
STU0185,2023-11-14,,2.0,82%,
STU0185,21 Nov 2023,3.0,3.0,,sick
STU0185,11/28/2023,2.0,3.0,,sick
STU0185,12/12/2023,3.0,3.0,,
STU0185,12-19-2023,1.0,3.0,,
STU0185,"December 26, 2023",0.0,,97%,
STU0185,01/02/2024,3.0,2.0,47%,
STU0185,09 Jan 2024,,3.0,,
STU0185,16 Jan 2024,2.0,3.0,0.62,family emergency
STU0210,2023-09-05,3.0,2.0,0.76,
STU0210,09-12-2023,,,0.5,
STU0210,19 Sep 2023,3.0,3.0,,
STU0210,10-03-2023,2.0,3.0,,
STU0210,10 Oct 2023,,2.0,,
STU0210,2023-10-17,0.0,2.0,,
STU0210,10-24-2023,2.0,2.0,97%,family emergency
STU0210,"October 31, 2023",3.0,3.0,,
STU0210,07 Nov 2023,3.0,2.0,51%,
STU0210,2023-11-14,3.0,2.0,99%,
STU0210,2023-11-21,1.0,3.0,,
STU0210,11-28-2023,1.0,2.0,,
STU0210,05 Dec 2023,0.0,3.0,,
STU0210,"December 19, 2023",0.0,3.0,43%,
STU0210,2023-12-26,1.0,3.0,0.47,
STU0210,2024-01-02,0.0,3.0,0.6,
STU0210,01/09/2024,3.0,3.0,0.5,
STU0210,01-16-2024,1.0,,,
STU0215,2023-09-05,3.0,3.0,0.99,
STU0215,2023-09-12,,2.0,,
STU0215,2023-09-26,2.0,,0.66,
STU0215,10/03/2023,3.0,3.0,,
STU0215,10/10/2023,1.0,3.0,52%,
STU0215,2023-10-17,1.0,3.0,,
STU0215,24 Oct 2023,2.0,3.0,,
STU0215,10-31-2023,2.0,3.0,,excused
STU0215,11/07/2023,0.0,3.0,,
STU0215,11/14/2023,1.0,,0.74,
STU0215,21 Nov 2023,0.0,2.0,,
STU0215,2023-11-28,3.0,,60%,
STU0215,05 Dec 2023,0.0,3.0,,
STU0215,2023-12-12,,2.0,,
STU0215,12/19/2023,,3.0,,
STU0215,"December 26, 2023",,3.0,,
STU0215,02 Jan 2024,0.0,2.0,57%,
STU0215,09 Jan 2024,1.0,,90%,
STU0215,"January 16, 2024",0.0,3.0,74%,
STU0277,05 Sep 2023,0.0,3.0,52%,
STU0277,12 Sep 2023,1.0,,,
STU0277,09-19-2023,0.0,3.0,0.58,
STU0277,09/26/2023,3.0,3.0,,
STU0277,03 Oct 2023,0.0,2.0,,
STU0277,10/10/2023,0.0,2.0,,
STU0277,10-17-2023,2.0,2.0,0.73,
STU0277,24 Oct 2023,3.0,2.0,98%,
STU0277,2023-10-31,0.0,3.0,0.98,
STU0277,07 Nov 2023,2.0,3.0,0.8,
STU0277,11/14/2023,1.0,2.0,85%,
STU0277,2023-11-21,2.0,,,
STU0277,"November 28, 2023",1.0,2.0,,
STU0277,12-05-2023,3.0,3.0,,
STU0277,"December 12, 2023",0.0,3.0,,
STU0277,12/19/2023,,,49%,sick
STU0277,2023-12-26,,2.0,0.91,
STU0277,"January 02, 2024",2.0,3.0,0.55,
STU0277,01/09/2024,3.0,2.0,81%,
STU0277,"January 16, 2024",3.0,,,
STU0061,05 Sep 2023,,,82%,excused
STU0061,2023-09-12,1.0,,0.49,
STU0061,19 Sep 2023,2.0,3.0,48%,
STU0061,09/26/2023,2.0,3.0,,
STU0061,10-03-2023,1.0,3.0,,
STU0061,2023-10-10,2.0,3.0,,unexcused
STU0061,24 Oct 2023,2.0,2.0,,family emergency
STU0061,10-31-2023,1.0,2.0,83%,
STU0061,2023-11-07,2.0,3.0,,
STU0061,11/14/2023,1.0,,66%,
STU0061,28 Nov 2023,2.0,2.0,,
STU0061,"December 05, 2023",1.0,3.0,0.68,
STU0061,2023-12-12,2.0,3.0,,
STU0061,19 Dec 2023,2.0,2.0,53%,
STU0061,"December 26, 2023",0.0,,77%,
STU0061,"January 02, 2024",2.0,2.0,,
STU0061,2024-01-16,1.0,,45%,family emergency
STU0166,09/05/2023,3.0,,0.43,
STU0166,2023-09-12,3.0,3.0,0.51,
STU0166,09/19/2023,1.0,3.0,,sick
STU0166,10/03/2023,3.0,3.0,,
STU0166,10/10/2023,3.0,2.0,,
STU0166,10/17/2023,2.0,2.0,,
STU0166,2023-10-24,2.0,3.0,,family emergency
STU0166,10-31-2023,1.0,,,
STU0166,07 Nov 2023,2.0,2.0,46%,
STU0166,2023-11-14,0.0,2.0,,sick
STU0166,21 Nov 2023,0.0,3.0,0.48,
STU0166,28 Nov 2023,,2.0,71%,
STU0166,"December 05, 2023",1.0,3.0,0.91,
STU0166,12/12/2023,,3.0,0.56,unexcused
STU0166,"December 26, 2023",1.0,3.0,,
STU0166,01-02-2024,2.0,3.0,,
STU0166,01/09/2024,3.0,2.0,0.67,
STU0119,09-05-2023,0.0,2.0,0.79,
STU0119,09/12/2023,0.0,2.0,63%,
STU0119,19 Sep 2023,3.0,2.0,0.43,excused
STU0119,10-03-2023,2.0,3.0,81%,family emergency
STU0119,"October 10, 2023",3.0,,40%,
STU0119,10/17/2023,1.0,3.0,,
STU0119,2023-10-31,3.0,3.0,0.9,
STU0119,11-07-2023,1.0,2.0,,
STU0119,"November 14, 2023",,2.0,43%,
STU0119,21 Nov 2023,0.0,2.0,,
STU0119,11/28/2023,0.0,3.0,,
STU0119,05 Dec 2023,0.0,2.0,0.96,
STU0119,12 Dec 2023,3.0,2.0,,
STU0119,19 Dec 2023,1.0,3.0,,
STU0119,12-26-2023,2.0,3.0,0.61,
STU0119,2024-01-02,0.0,3.0,,unexcused
STU0119,01-09-2024,3.0,2.0,,
STU0119,01/16/2024,0.0,3.0,0.68,excused
STU0223,2023-09-05,,2.0,,
STU0223,09-12-2023,2.0,2.0,0.81,
STU0223,09/19/2023,3.0,2.0,,
STU0223,"September 26, 2023",,3.0,,
STU0223,03 Oct 2023,,3.0,,
STU0223,2023-10-10,0.0,3.0,0.57,
STU0223,"October 17, 2023",2.0,2.0,0.4,
STU0223,24 Oct 2023,0.0,3.0,,
STU0223,2023-10-31,2.0,3.0,,
STU0223,14 Nov 2023,1.0,2.0,88%,
STU0223,11-21-2023,1.0,2.0,,
STU0223,11/28/2023,0.0,,94%,
STU0223,12-05-2023,0.0,3.0,0.88,
STU0223,"December 19, 2023",3.0,3.0,0.5,
STU0223,12-26-2023,,2.0,,sick
STU0223,2024-01-02,3.0,2.0,85%,sick
STU0223,2024-01-09,2.0,2.0,,
STU0223,01-16-2024,3.0,2.0,41%,
STU0243,"September 05, 2023",3.0,,,
STU0243,09/12/2023,0.0,3.0,45%,
STU0243,2023-09-19,1.0,2.0,99%,sick
STU0243,"September 26, 2023",3.0,,,
STU0243,10-03-2023,1.0,2.0,0.82,
STU0243,10 Oct 2023,2.0,3.0,91%,
STU0243,10/17/2023,1.0,2.0,93%,
STU0243,24 Oct 2023,0.0,2.0,,
STU0243,10/31/2023,2.0,2.0,0.79,
STU0243,"November 14, 2023",,2.0,0.62,
STU0243,2023-11-21,2.0,3.0,0.79,
STU0243,11-28-2023,0.0,3.0,,
STU0243,"December 05, 2023",3.0,,0.94,
STU0243,12 Dec 2023,0.0,3.0,,
STU0243,12/19/2023,3.0,2.0,,family emergency
STU0243,"December 26, 2023",1.0,2.0,,
STU0243,01/02/2024,0.0,3.0,89%,
STU0243,"January 09, 2024",,3.0,,
STU0243,16 Jan 2024,2.0,3.0,0.4,
STU0143,2023-09-05,3.0,2.0,0.82,
STU0143,2023-09-12,2.0,,,
STU0143,19 Sep 2023,0.0,,,
STU0143,09/26/2023,,3.0,,
STU0143,2023-10-03,,2.0,44%,
STU0143,10 Oct 2023,0.0,3.0,,
STU0143,"October 17, 2023",0.0,2.0,0.93,
STU0143,24 Oct 2023,1.0,3.0,,
STU0143,2023-11-07,,2.0,65%,
STU0143,11/14/2023,2.0,3.0,52%,
STU0143,11/21/2023,0.0,3.0,100%,
STU0143,11-28-2023,0.0,2.0,0.58,
STU0143,12-05-2023,3.0,2.0,0.62,sick
STU0143,12-12-2023,2.0,3.0,,
STU0143,"December 19, 2023",0.0,,0.63,
STU0143,"January 02, 2024",0.0,,,
STU0143,09 Jan 2024,2.0,3.0,0.93,
STU0143,01-16-2024,1.0,3.0,,
STU0021,2023-09-05,1.0,3.0,0.97,
STU0021,09/12/2023,2.0,,,
STU0021,"September 19, 2023",3.0,3.0,,excused
STU0021,2023-09-26,1.0,2.0,62%,
STU0021,10/03/2023,3.0,3.0,,
STU0021,2023-10-10,0.0,3.0,0.67,
STU0021,17 Oct 2023,0.0,3.0,0.59,
STU0021,24 Oct 2023,3.0,2.0,62%,
STU0021,2023-10-31,3.0,3.0,75%,
STU0021,11/07/2023,1.0,3.0,,
STU0021,11-14-2023,3.0,2.0,100%,sick
STU0021,21 Nov 2023,3.0,3.0,,
STU0021,11-28-2023,1.0,2.0,,
STU0021,12/05/2023,2.0,2.0,0.72,
STU0021,"December 12, 2023",3.0,2.0,,
STU0021,"December 19, 2023",1.0,2.0,40%,excused
STU0021,2023-12-26,1.0,,80%,
STU0021,2024-01-02,0.0,,,
STU0021,01-09-2024,2.0,,0.66,
STU0021,16 Jan 2024,1.0,3.0,,
STU0027,09-05-2023,3.0,3.0,,unexcused
STU0027,12 Sep 2023,0.0,2.0,60%,
STU0027,09-19-2023,0.0,3.0,,
STU0027,"September 26, 2023",3.0,2.0,42%,
STU0027,2023-10-03,1.0,2.0,55%,
STU0027,2023-10-10,0.0,2.0,0.56,
STU0027,17 Oct 2023,1.0,,69%,
STU0027,24 Oct 2023,3.0,2.0,57%,family emergency
STU0027,10/31/2023,0.0,3.0,51%,
STU0027,"November 14, 2023",2.0,,82%,
STU0027,11-21-2023,,2.0,0.88,
STU0027,11/28/2023,2.0,3.0,0.51,
STU0027,2023-12-05,3.0,3.0,0.45,
STU0027,12/12/2023,1.0,2.0,,
STU0027,"December 19, 2023",1.0,2.0,71%,unexcused
STU0027,26 Dec 2023,0.0,2.0,,family emergency
STU0027,2024-01-02,0.0,2.0,,excused
STU0027,09 Jan 2024,,2.0,0.55,family emergency
STU0027,2024-01-16,1.0,3.0,50%,
STU0244,2023-09-05,2.0,2.0,0.65,
STU0244,09/12/2023,2.0,2.0,,unexcused
STU0244,"September 19, 2023",0.0,3.0,92%,
STU0244,09/26/2023,0.0,3.0,,family emergency
STU0244,10/03/2023,1.0,3.0,,
STU0244,2023-10-10,1.0,2.0,,
STU0244,10-17-2023,3.0,3.0,,
STU0244,10/31/2023,3.0,,0.65,
STU0244,11/07/2023,3.0,2.0,0.86,
STU0244,14 Nov 2023,3.0,2.0,93%,excused
STU0244,11-21-2023,1.0,3.0,73%,
STU0244,"November 28, 2023",1.0,2.0,,unexcused
STU0244,05 Dec 2023,0.0,3.0,62%,
STU0244,"December 12, 2023",1.0,2.0,0.86,family emergency
STU0244,12/19/2023,,2.0,,
STU0244,2023-12-26,3.0,,0.65,
STU0244,02 Jan 2024,1.0,2.0,,
STU0244,01-09-2024,1.0,,63%,
STU0244,01/16/2024,1.0,2.0,,
STU0020,09-05-2023,2.0,,0.74,family emergency
STU0020,2023-09-12,2.0,2.0,,
STU0020,19 Sep 2023,0.0,3.0,97%,
STU0020,09-26-2023,2.0,2.0,0.51,
STU0020,"October 03, 2023",1.0,3.0,,
STU0020,2023-10-10,3.0,2.0,0.57,unexcused
STU0020,10-17-2023,,3.0,55%,
STU0020,"October 24, 2023",1.0,3.0,,
STU0020,10-31-2023,2.0,2.0,61%,
STU0020,2023-11-07,3.0,3.0,52%,
STU0020,2023-11-14,,3.0,64%,
STU0020,11/21/2023,1.0,3.0,77%,sick
STU0020,2023-11-28,,3.0,0.8,
STU0020,12-05-2023,1.0,2.0,,
STU0020,12 Dec 2023,2.0,3.0,77%,
STU0020,19 Dec 2023,1.0,2.0,,
STU0020,"December 26, 2023",2.0,3.0,0.56,
STU0020,01-02-2024,1.0,,56%,
STU0020,2024-01-09,3.0,2.0,47%,
STU0020,"January 16, 2024",0.0,3.0,0.76,
STU0231,"September 05, 2023",3.0,2.0,0.68,
STU0231,"September 12, 2023",1.0,3.0,79%,sick
STU0231,09/19/2023,0.0,3.0,0.44,
STU0231,"September 26, 2023",,2.0,0.86,
STU0231,10/03/2023,3.0,3.0,65%,
STU0231,10-10-2023,1.0,3.0,92%,
STU0231,2023-10-17,3.0,2.0,0.79,
STU0231,"October 24, 2023",1.0,2.0,0.75,
STU0231,10-31-2023,3.0,3.0,,
STU0231,11-07-2023,1.0,2.0,47%,
STU0231,11/14/2023,3.0,3.0,0.46,
STU0231,11/21/2023,1.0,3.0,,
